order_id,customer_id,order_date,payment_value,decoy_flag,decoy_noise
107303,483,2024-03-31,136.7,C,172.6
107304,481,2024-01-29,44.76,C,58.27
107305,136,2024-02-05,156.78,C,143.92
107306,76,2024-01-29,279.34,C,300.87
107307,295,2024-01-28,148.16,C,176.6
107308,316,2024-02-14,164.16,B,133.76
107309,497,2024-04-09,21.06,D,-4.02
107310,956,2024-01-27,267.04,C,226.26
107311,621,2024-02-14,35.45,A,31.6
107312,568,2024-03-07,105.94,B,73.52
107313,18,2024-01-19,207.64,C,170.63
107314,891,2024-01-20,88.89,C,73.86
107315,432,2024-06-11,104.63,B,128.2
107316,616,2024-03-18,200.81,B,168.16
107317,149,2024-02-21,212.64,A,210.22
107318,440,2024-03-03,174.18,B,210.82
107319,219,2024-01-02,18.63,C,-42.93
107320,908,2024-02-27,27.53,B,22.65
107321,6,2024-02-12,321.9,C,356.45
107322,671,2024-02-17,125.9,A,139.85
107323,610,2024-01-27,730.73,C,687.89
107324,839,2024-01-06,201.54,B,217.91
107325,895,2024-01-13,573.39,B,672.45
107326,251,2024-06-29,146.46,C,123.96
107327,61,2024-02-01,113.77,C,159.9
107328,479,2024-02-07,269.43,B,304.76
107329,886,2024-01-04,366.73,C,326.0
107330,68,2024-01-03,147.07,B,174.23
107331,441,2024-03-16,263.33,A,312.45
107332,253,2024-02-16,35.66,C,23.74
107333,829,2024-02-12,80.72,C,41.6
107334,884,2024-01-17,228.41,B,204.54
107335,624,2024-03-22,126.6,D,100.84
107336,529,2024-01-12,207.27,C,184.25
107337,669,2024-01-13,231.07,B,279.81
107338,67,2024-02-07,260.42,C,275.4
107339,827,2024-01-21,317.18,B,319.93
107340,984,2024-01-18,322.38,A,248.6
107341,515,2024-03-03,66.11,A,101.39
107342,878,2024-03-04,149.36,B,98.55
107343,615,2024-04-14,145.76,B,144.72
107344,155,2024-02-02,161.49,B,159.25
107345,513,2024-01-05,136.19,C,116.63
107346,335,2024-01-20,169.52,B,168.34
107347,846,2024-08-22,101.93,C,54.48
107348,388,2024-02-24,303.24,D,343.67
107349,4,2024-03-15,231.33,C,171.19
107350,985,2024-01-01,101.07,C,130.55
107351,380,2024-02-13,171.99,C,201.69
107352,715,2024-01-03,536.57,B,593.29
107353,33,2024-02-20,69.49,B,21.04
107354,11,2024-06-01,83.11,C,62.12
107355,716,2024-07-26,312.76,A,242.79
107356,719,2024-02-16,462.54,C,363.49
107357,509,2024-02-06,213.4,B,246.91
107358,185,2024-06-23,180.15,D,220.65
107359,154,2024-03-08,58.33,B,41.6
107360,856,2024-01-05,118.32,C,109.8
107361,879,2024-02-07,113.4,B,92.43
107362,922,2024-01-17,119.25,D,93.26
107363,694,2024-02-08,91.71,B,60.75
107364,512,2024-02-06,54.92,D,37.63
107365,667,2024-02-22,271.32,C,279.11
107366,228,2024-01-27,222.96,C,224.02
107367,475,2024-01-11,55.09,C,77.31
107368,102,2024-02-12,173.67,A,186.94
107369,694,2024-04-16,132.02,C,134.27
107370,258,2024-03-06,499.45,B,458.35
107371,983,2024-01-25,390.03,B,365.09
107372,777,2024-06-13,497.44,C,584.14
107373,72,2024-05-25,116.91,D,99.65
107374,499,2024-01-15,30.95,D,30.54
107375,360,2024-01-03,64.19,C,55.49
107376,884,2024-03-22,118.67,D,115.2
107377,832,2024-04-15,139.66,D,104.57
107378,241,2024-07-25,504.85,B,572.41
107379,115,2024-05-12,302.02,A,273.11
107380,577,2024-02-25,223.24,A,217.43
107381,789,2024-02-15,393.93,B,408.65
107382,410,2024-01-02,251.1,C,206.71
107383,655,2024-01-17,289.75,D,269.6
107384,427,2024-02-06,132.07,B,166.56
107385,729,2024-02-29,44.58,A,59.29
107386,679,2024-02-18,35.95,B,50.91
107387,528,2024-03-22,36.57,C,30.23
107388,547,2024-01-20,268.82,D,226.72
107389,791,2024-02-19,86.07,C,105.93
107390,140,2024-01-06,132.83,B,90.98
107391,952,2024-02-02,50.41,C,84.44
107392,752,2024-03-24,359.77,B,336.87
107393,308,2024-03-11,167.15,C,191.58
107394,787,2024-10-07,200.23,C,154.13
107395,866,2024-01-20,214.99,D,224.74
107396,958,2024-02-11,234.38,D,238.6
107397,392,2024-01-24,372.71,C,412.55
107398,627,2024-02-04,275.42,C,319.07
107399,87,2024-04-26,72.67,A,62.23
107400,139,2024-03-10,82.47,B,70.92
107401,379,2024-05-08,847.07,C,984.28
107402,43,2024-01-14,328.27,B,325.12
107403,866,2024-05-03,667.81,C,792.27
107404,69,2024-01-04,140.49,C,122.99
107405,677,2024-05-11,461.37,C,499.82
107406,153,2024-01-24,239.96,C,251.41
107407,472,2024-01-23,209.56,A,182.1
107408,664,2024-02-13,172.44,C,163.69
107409,618,2024-06-18,298.82,A,343.81
107410,290,2024-01-03,247.72,C,257.12
107411,495,2024-01-27,146.86,C,183.93
107412,850,2024-04-26,105.2,C,95.24
107413,908,2024-01-31,150.42,B,154.47
107414,938,2024-01-14,168.8,D,195.98
107415,871,2024-02-03,123.27,C,156.81
107416,591,2024-01-30,79.89,B,81.31
107417,111,2024-05-28,177.62,C,173.51
107418,268,2024-03-27,227.32,D,213.74
107419,413,2024-02-12,206.31,B,229.6
107420,477,2024-09-24,63.22,C,50.76
107421,660,2024-02-07,495.72,C,580.51
107422,335,2024-01-04,577.42,C,526.15
107423,387,2024-01-19,265.51,C,264.67
107424,336,2024-02-04,303.87,A,248.28
107425,829,2024-01-11,201.21,C,216.21
107426,467,2024-06-25,218.53,D,194.15
107427,583,2024-03-28,33.8,A,6.77
107428,241,2024-01-19,157.3,C,182.81
107429,228,2024-02-23,159.09,C,201.61
107430,662,2024-03-17,565.51,B,612.29
107431,975,2024-06-19,134.53,C,108.99
107432,73,2024-05-08,490.18,B,513.21
107433,529,2024-02-13,172.18,A,251.1
107434,97,2024-03-30,119.75,C,108.83
107435,258,2024-02-19,36.07,C,17.5
107436,263,2024-02-18,216.0,B,201.67
107437,223,2024-01-08,89.89,A,113.56
107438,526,2024-01-09,41.17,C,19.02
107439,485,2024-02-15,264.26,A,272.68
107440,260,2024-01-19,222.23,B,234.81
107441,685,2024-01-02,236.35,C,270.37
107442,191,2024-03-17,171.04,C,136.47
107443,266,2024-01-02,97.37,D,133.9
107444,557,2024-02-24,70.66,B,71.09
107445,982,2024-02-16,449.83,B,437.19
107446,216,2024-07-27,279.8,C,256.53
107447,300,2024-02-09,331.42,D,411.62
107448,695,2024-01-04,151.73,C,104.78
107449,146,2024-02-18,87.38,B,82.78
107450,523,2024-04-20,79.47,D,61.41
107451,754,2024-12-11,180.35,C,184.27
107452,182,2024-02-03,90.59,B,84.05
107453,492,2024-01-24,30.09,D,11.66
107454,129,2024-05-22,254.9,B,252.03
107455,565,2024-01-13,331.35,C,321.08
107456,864,2024-02-27,109.64,C,122.79
107457,720,2024-02-01,39.52,C,-13.9
107458,718,2024-01-03,192.54,B,239.91
107459,33,2024-01-26,150.31,A,92.58
107460,391,2024-01-19,126.17,B,112.66
107461,83,2024-03-10,232.97,B,241.23
107462,25,2024-06-27,185.26,B,191.07
107463,453,2024-01-19,226.61,A,236.62
107464,433,2024-04-10,179.01,C,201.02
107465,74,2024-01-04,90.41,C,110.42
107466,644,2024-02-16,84.86,A,82.04
107467,664,2024-01-05,171.26,C,202.16
107468,430,2024-06-12,315.17,A,303.51
107469,503,2024-03-28,182.37,D,211.32
107470,966,2024-03-05,99.79,B,100.35
107471,889,2024-04-14,191.92,C,160.18
107472,508,2024-03-03,197.66,B,228.34
107473,396,2024-07-27,91.19,C,83.03
107474,702,2024-03-16,571.95,D,654.33
107475,852,2024-06-04,304.21,C,344.52
107476,218,2024-02-13,152.28,C,169.38
107477,460,2024-01-08,543.89,C,535.9
107478,318,2024-02-15,216.76,C,242.14
107479,737,2024-01-09,204.02,C,176.34
107480,318,2024-02-23,420.28,C,407.53
107481,588,2024-02-09,305.73,B,346.56
107482,442,2024-02-28,239.37,C,202.17
107483,166,2024-01-01,123.24,C,117.92
107484,452,2024-01-14,169.35,B,149.36
107485,145,2024-02-10,150.24,C,119.61
107486,522,2024-06-29,101.37,A,149.38
107487,467,2024-01-30,695.0,C,803.82
107488,683,2024-02-03,307.53,A,315.28
107489,289,2024-03-16,145.84,C,90.54
107490,37,2024-02-25,222.55,C,253.19
107491,632,2024-01-22,151.51,A,177.98
107492,412,2024-02-01,88.43,C,80.49
107493,686,2024-01-15,29.58,C,36.75
107494,877,2024-07-21,236.29,C,297.97
107495,386,2024-01-09,173.52,C,162.92
107496,892,2024-01-28,366.52,B,398.22
107497,942,2024-01-02,110.53,A,104.58
107498,422,2024-01-16,366.92,D,313.02
107499,38,2024-03-31,395.36,C,443.77
107500,533,2024-01-14,333.25,C,329.96
107501,919,2024-01-06,296.32,A,295.18
107502,161,2024-02-08,161.02,C,165.22
107503,218,2024-01-01,362.54,D,426.63
107504,244,2024-01-06,323.6,B,309.65
107505,43,2024-04-08,187.29,B,190.17
107506,118,2024-03-29,41.52,B,59.91
107507,606,2024-05-28,140.42,C,140.21
107508,324,2024-04-25,336.43,C,291.98
107509,198,2024-03-09,214.16,C,212.61
107510,482,2024-01-04,119.86,C,112.3
107511,251,2024-04-01,178.24,C,187.83
107512,704,2024-04-22,186.89,B,196.87
107513,468,2024-04-06,85.79,A,82.32
107514,832,2024-02-12,116.79,A,114.68
107515,125,2024-01-16,661.3,C,612.16
107516,549,2024-04-21,9.8,C,13.56
107517,591,2024-03-18,176.7,C,160.32
107518,503,2024-08-25,336.41,B,309.17
107519,104,2024-01-11,174.49,B,238.73
107520,663,2024-01-16,107.0,D,55.68
107521,234,2024-01-15,132.33,C,90.85
107522,73,2024-04-04,554.49,C,553.47
107523,34,2024-01-13,273.24,A,288.38
107524,363,2024-01-05,261.74,C,322.34
107525,162,2025-01-27,160.36,A,205.01
107526,923,2024-01-02,205.84,C,232.96
107527,720,2024-04-18,74.15,C,48.33
107528,260,2024-01-28,575.97,C,555.67
107529,476,2024-04-20,285.91,D,326.85
107530,337,2024-02-18,175.66,C,220.24
107531,489,2024-05-19,195.31,D,183.45
107532,716,2024-06-05,246.22,A,217.83
107533,197,2024-01-01,73.55,C,91.66
107534,995,2024-01-05,137.97,C,128.03
107535,230,2024-01-18,75.71,A,86.15
107536,999,2024-03-07,284.66,C,267.95
107537,100,2024-05-11,54.72,B,40.78
107538,606,2024-02-06,80.22,C,74.89
107539,63,2024-02-26,309.96,A,364.65
107540,334,2024-01-13,206.44,C,209.77
107541,910,2024-04-08,514.3,C,567.56
107542,706,2024-07-24,136.75,C,145.77
107543,284,2024-01-19,155.2,B,157.64
107544,789,2024-02-10,443.51,C,555.61
107545,719,2024-01-06,369.6,C,363.74
107546,876,2024-02-19,314.45,B,364.73
107547,599,2024-02-11,94.89,D,86.16
107548,138,2024-01-10,101.63,D,39.8
107549,538,2024-02-05,165.15,B,214.99
107550,419,2024-01-25,161.99,C,108.37
107551,290,2024-02-14,96.37,C,60.45
107552,770,2024-02-22,132.08,C,112.71
107553,991,2024-01-01,168.66,A,153.32
107554,427,2024-03-26,356.06,B,411.68
107555,684,2024-03-15,422.88,A,423.52
107556,751,2024-01-28,277.76,B,303.38
107557,428,2024-01-04,46.87,C,37.05
107558,43,2024-03-25,387.86,D,422.66
107559,308,2024-07-05,278.7,C,264.55
107560,622,2024-01-17,322.57,C,288.35
107561,901,2024-01-24,101.31,A,116.39
107562,147,2024-01-13,454.61,B,560.9
107563,635,2024-02-21,151.0,A,195.73
107564,926,2024-01-11,95.31,C,108.41
107565,817,2024-01-27,295.45,C,267.39
107566,381,2024-03-12,166.82,C,135.3
107567,751,2024-02-19,272.86,B,236.93
107568,703,2024-01-30,131.44,D,156.99
107569,116,2024-02-02,68.94,C,59.73
107570,465,2024-02-19,128.81,C,159.48
107571,669,2024-01-01,55.93,C,79.38
107572,844,2024-01-05,279.33,A,304.32
107573,968,2024-05-07,13.29,B,33.06
107574,207,2024-01-05,371.7,C,364.89
107575,53,2024-03-14,60.26,C,14.94
107576,98,2024-05-31,340.84,C,285.46
107577,28,2024-01-19,256.03,C,296.26
107578,213,2024-01-28,23.67,B,46.99
107579,949,2024-02-20,200.64,A,224.47
107580,657,2024-05-08,52.74,B,22.88
107581,757,2024-06-19,201.41,D,267.42
107582,248,2024-03-21,103.0,C,78.94
107583,490,2024-01-06,24.23,B,37.5
107584,850,2024-03-07,246.93,B,244.95
107585,536,2024-02-01,162.19,C,138.32
107586,765,2024-02-08,174.7,B,111.23
107587,856,2024-01-04,29.5,C,8.94
107588,332,2024-01-13,26.11,C,37.68
107589,961,2024-04-03,138.91,C,203.24
107590,36,2024-02-06,334.28,C,328.22
107591,928,2024-01-22,282.84,C,307.68
107592,197,2024-01-30,241.47,A,229.59
107593,410,2024-04-25,406.94,B,454.54
107594,184,2024-03-23,107.67,D,124.83
107595,67,2024-01-20,251.89,C,315.59
107596,33,2024-01-08,38.42,A,40.36
107597,167,2024-01-18,688.04,C,707.08
107598,340,2024-06-01,92.35,A,134.01
107599,698,2024-02-22,238.26,C,189.35
107600,524,2024-02-15,507.57,A,558.01
107601,245,2024-02-24,127.94,B,108.33
107602,486,2024-01-28,234.19,C,203.65
107603,596,2024-04-08,197.86,B,182.85
107604,849,2024-02-14,122.88,C,161.15
107605,43,2024-01-08,102.35,D,105.96
107606,968,2024-01-09,58.86,B,49.14
107607,619,2024-02-16,152.04,C,137.04
107608,525,2024-06-14,94.52,C,86.16
107609,457,2024-01-23,89.2,C,96.4
107610,851,2024-05-02,264.1,B,273.12
107611,602,2024-03-27,187.96,C,236.76
107612,116,2024-01-18,349.68,C,369.59
107613,901,2024-01-03,121.78,D,92.11
107614,106,2024-01-07,63.55,B,61.69
107615,685,2024-03-19,267.05,D,229.99
107616,345,2024-01-14,276.83,C,298.35
107617,389,2024-01-28,212.69,C,227.27
107618,535,2024-02-11,87.12,B,109.75
107619,803,2024-03-18,176.69,C,200.86
107620,241,2024-01-08,60.87,A,70.55
107621,96,2024-02-01,93.33,D,113.95
107622,310,2024-02-09,381.87,B,467.86
107623,125,2024-02-16,113.19,C,148.22
107624,234,2024-04-12,322.37,B,251.51
107625,689,2024-01-12,221.92,B,271.4
107626,582,2024-04-08,500.19,C,523.59
107627,206,2024-03-11,215.79,C,198.86
107628,233,2024-02-18,205.98,A,227.73
107629,120,2024-03-13,38.82,D,31.9
107630,477,2024-02-01,95.67,C,108.69
107631,805,2024-01-09,138.53,A,121.9
107632,631,2024-03-06,632.11,C,670.78
107633,22,2024-02-14,101.86,A,117.98
107634,761,2024-03-02,64.79,B,57.87
107635,212,2024-01-25,46.66,C,19.75
107636,904,2024-05-22,37.52,B,40.89
107637,475,2024-02-23,646.79,B,611.32
107638,697,2024-01-06,194.56,B,172.16
107639,496,2024-02-05,72.79,C,79.35
107640,839,2024-03-25,414.7,D,395.3
107641,188,2024-04-04,544.42,A,408.68
107642,183,2024-02-10,75.89,B,67.22
107643,418,2024-05-15,118.09,C,138.45
107644,553,2024-01-19,371.43,D,374.18
107645,540,2024-02-01,279.47,C,314.65
107646,799,2024-05-17,148.98,A,173.62
107647,533,2024-05-15,378.35,B,326.04
107648,74,2024-03-10,37.27,B,24.75
107649,819,2024-04-27,62.11,B,42.11
107650,36,2024-01-06,91.05,B,91.91
107651,973,2024-04-30,81.79,B,101.9
107652,410,2024-01-24,16.78,B,-3.38
107653,994,2024-01-12,124.21,B,123.02
107654,531,2024-01-17,252.2,C,191.85
107655,774,2024-02-02,307.26,D,297.28
107656,688,2024-01-18,290.66,D,279.37
107657,15,2024-01-24,354.7,A,383.62
107658,622,2024-01-09,231.84,C,198.43
107659,109,2024-01-22,107.22,C,117.0
107660,124,2024-02-20,28.22,A,4.0
107661,305,2024-02-04,27.41,D,12.4
107662,18,2024-01-26,184.95,D,165.11
107663,84,2024-03-23,76.92,B,80.32
107664,705,2024-05-14,177.92,C,160.18
107665,918,2024-03-25,56.2,C,44.56
107666,188,2024-01-25,403.43,A,401.64
107667,164,2024-03-22,127.97,B,104.41
107668,368,2024-01-10,136.47,B,102.09
107669,722,2024-01-09,146.65,C,159.32
107670,394,2024-01-26,372.94,C,349.2
107671,20,2024-04-08,63.41,A,55.82
107672,1000,2024-01-17,149.59,C,119.25
107673,966,2024-01-04,173.82,A,167.9
107674,763,2024-01-09,83.85,C,19.57
107675,113,2024-04-27,256.66,C,251.14
107676,317,2024-03-01,344.5,A,362.54
107677,357,2024-01-18,27.7,B,30.39
107678,827,2024-02-18,276.09,B,291.57
107679,150,2024-02-14,21.71,D,47.2
107680,836,2024-03-04,84.04,B,59.89
107681,772,2024-01-16,105.63,B,144.16
107682,595,2024-04-29,108.26,C,148.0
107683,413,2024-01-23,386.08,B,337.78
107684,826,2024-03-12,114.43,C,115.65
107685,58,2024-01-01,114.31,C,149.48
107686,54,2024-01-28,48.83,C,76.09
107687,540,2024-01-27,208.12,C,181.7
107688,361,2024-02-17,140.64,B,166.72
107689,717,2024-01-05,237.73,D,302.74
107690,423,2024-04-03,47.9,C,86.93
107691,57,2024-01-15,507.83,C,574.6
107692,64,2024-03-08,289.91,C,306.31
107693,604,2024-04-07,172.09,C,191.56
107694,286,2024-02-19,331.16,B,369.42
107695,342,2024-03-22,516.67,C,546.94
107696,509,2024-03-06,211.45,A,212.73
107697,434,2024-01-27,144.18,A,119.23
107698,438,2024-04-09,112.25,C,48.8
107699,535,2024-01-21,130.35,C,153.09
107700,530,2024-02-20,190.2,B,183.2
107701,766,2024-03-23,138.89,C,104.73
107702,81,2024-01-29,272.09,C,317.48
107703,381,2024-01-22,429.66,A,356.78
107704,694,2024-02-06,57.63,D,88.12
107705,863,2024-04-12,57.33,C,51.23
107706,924,2024-06-08,115.57,C,71.53
107707,648,2024-02-17,28.0,C,47.09
107708,416,2024-03-05,484.06,C,466.54
107709,619,2024-05-20,355.71,C,405.03
107710,134,2024-01-07,142.91,C,146.64
107711,712,2024-01-16,153.52,C,163.38
107712,886,2024-03-15,215.47,B,176.9
107713,982,2024-04-14,85.17,B,93.47
107714,766,2024-04-26,126.47,D,96.57
107715,808,2024-02-02,90.61,A,126.06
107716,691,2024-01-06,174.33,A,201.68
107717,559,2024-02-04,177.94,C,189.39
107718,223,2024-01-16,150.15,C,169.13
107719,115,2024-01-21,332.91,D,338.99
107720,326,2024-03-29,151.75,B,186.16
107721,196,2024-01-05,159.19,B,166.44
107722,903,2024-04-15,40.04,D,47.13
107723,249,2024-02-03,266.21,C,232.81
107724,226,2024-02-24,187.48,C,226.87
107725,283,2024-01-06,286.63,C,265.19
107726,450,2024-01-25,78.51,B,101.03
107727,54,2024-01-06,61.37,B,109.16
107728,654,2024-07-14,137.35,C,120.64
107729,745,2024-04-08,22.82,C,55.96
107730,989,2024-02-06,502.39,B,456.82
107731,487,2024-01-16,133.73,A,164.91
107732,150,2024-06-11,10.24,C,-45.2
107733,709,2024-01-26,108.95,A,76.7
107734,56,2024-01-11,145.26,C,138.64
107735,876,2024-02-19,431.99,B,442.91
107736,210,2024-06-21,172.82,B,159.66
107737,316,2024-01-01,43.42,C,47.31
107738,563,2024-01-17,217.56,C,223.85
107739,400,2024-06-16,170.8,C,130.66
107740,492,2024-01-12,140.98,C,134.05
107741,128,2024-01-08,123.47,C,138.42
107742,902,2024-02-20,317.43,A,256.55
107743,769,2024-04-28,166.91,A,230.0
107744,12,2024-02-08,158.92,B,170.4
107745,24,2024-11-08,369.39,C,383.0
107746,126,2024-03-09,292.6,A,266.56
107747,331,2024-01-05,218.2,C,202.54
107748,171,2024-10-23,92.69,B,77.45
107749,105,2024-02-01,130.19,C,110.25
107750,930,2024-01-21,154.68,A,106.72
107751,221,2024-02-18,49.0,C,18.69
107752,992,2024-01-22,110.63,C,113.89
107753,57,2024-01-06,171.57,C,147.8
107754,661,2024-01-01,252.45,C,305.12
107755,552,2024-02-05,244.96,B,176.04
107756,33,2024-04-18,31.8,B,5.09
107757,161,2024-02-20,123.88,A,110.49
107758,924,2025-03-04,83.26,C,122.43
107759,108,2024-01-21,25.26,B,74.79
107760,996,2024-01-20,148.89,B,171.45
107761,65,2024-01-11,109.47,C,28.1
107762,76,2024-01-11,167.21,C,171.56
107763,46,2024-01-21,246.61,D,299.13
107764,929,2024-04-04,216.67,C,187.09
107765,876,2024-05-21,549.86,C,530.81
107766,453,2024-08-09,186.99,A,185.06
107767,450,2024-01-16,420.87,C,380.11
107768,932,2024-05-07,64.27,A,39.73
107769,984,2024-01-24,214.24,A,248.29
107770,747,2024-01-08,91.66,C,78.29
107771,950,2024-05-02,135.73,B,179.16
107772,434,2024-03-01,297.53,B,319.26
107773,947,2024-01-11,134.72,B,161.92
107774,626,2024-02-03,336.97,C,374.89
107775,308,2024-01-21,94.14,B,123.87
107776,405,2024-03-21,62.03,C,79.88
107777,636,2024-02-06,195.72,C,170.15
107778,798,2024-09-29,202.31,C,244.75
107779,143,2024-01-04,127.97,B,134.87
107780,649,2024-01-27,259.83,C,274.97
107781,759,2024-02-09,20.67,B,61.87
107782,288,2024-02-11,71.32,C,59.24
107783,72,2024-01-23,226.27,A,210.68
107784,407,2024-03-19,139.09,D,148.82
107785,795,2024-05-04,97.77,C,121.21
107786,554,2024-06-16,184.72,B,202.51
107787,264,2024-04-08,319.73,C,351.8
107788,221,2024-04-24,215.04,C,154.18
107789,779,2024-02-17,284.47,B,309.74
107790,917,2024-04-14,223.11,A,232.57
107791,755,2024-01-22,377.32,B,363.0
107792,44,2024-01-31,110.26,A,99.7
107793,423,2024-01-23,334.04,B,277.05
107794,990,2024-02-07,34.41,A,39.73
107795,289,2024-01-21,56.22,B,68.82
107796,579,2024-07-14,255.79,A,228.96
107797,823,2024-01-23,53.04,D,64.82
107798,781,2024-01-07,128.13,C,118.49
107799,36,2024-02-14,373.48,C,362.78
107800,599,2024-01-04,63.35,C,67.66
107801,538,2024-01-08,302.13,C,290.29
107802,458,2024-01-15,123.01,C,78.84
107803,294,2024-02-07,58.25,C,42.91
107804,100,2024-02-04,165.78,C,121.52
107805,151,2024-04-06,356.77,A,418.62
107806,136,2024-03-21,51.4,A,54.08
107807,782,2024-02-03,48.6,C,43.67
107808,280,2024-01-25,249.98,B,254.29
107809,375,2024-01-23,105.74,D,85.93
107810,466,2024-03-30,554.27,A,649.4
107811,424,2024-01-04,202.45,C,260.88
107812,613,2024-01-01,318.81,A,248.49
107813,494,2024-04-05,197.38,C,197.66
107814,665,2024-02-08,52.69,C,68.84
107815,118,2024-01-09,76.44,C,88.91
107816,751,2024-01-17,86.06,C,77.91
107817,980,2024-06-10,232.72,A,189.73
107818,409,2024-04-27,161.34,C,201.45
107819,17,2024-03-15,27.27,D,-2.65
107820,644,2024-02-09,264.9,B,212.86
107821,251,2024-02-14,623.1,A,705.43
107822,597,2024-08-09,62.37,C,82.29
107823,724,2024-07-21,71.43,C,93.55
107824,877,2024-01-15,94.92,B,102.12
107825,879,2024-04-09,147.04,C,102.57
107826,105,2024-01-14,67.01,C,51.49
107827,849,2024-01-15,370.27,C,472.4
107828,611,2024-03-08,465.84,C,497.12
107829,41,2024-02-01,177.86,A,202.69
107830,572,2024-06-09,154.73,B,192.98
107831,599,2024-01-06,31.22,C,32.0
107832,469,2024-02-12,57.09,A,48.14
107833,555,2024-05-30,16.88,D,12.29
107834,950,2024-05-20,98.85,B,118.52
107835,820,2024-01-11,114.57,D,136.56
107836,533,2024-01-28,247.65,C,174.16
107837,664,2024-02-27,179.27,D,199.25
107838,421,2024-01-11,81.66,C,104.52
107839,634,2024-07-25,257.18,C,222.88
107840,978,2024-05-27,690.17,C,728.96
107841,504,2024-01-11,266.58,D,208.47
107842,684,2024-01-08,106.77,C,81.79
107843,211,2024-01-06,193.86,B,227.15
107844,133,2024-05-24,65.28,C,39.49
107845,957,2024-01-13,58.94,A,108.84
107846,300,2024-02-02,489.65,B,439.96
107847,219,2024-02-05,196.19,C,153.96
107848,390,2024-02-24,326.22,A,311.62
107849,334,2024-01-05,131.01,C,143.29
107850,387,2024-01-16,58.55,C,39.24
107851,577,2024-06-09,48.33,C,38.42
107852,671,2024-05-23,74.78,C,70.3
107853,951,2024-04-01,215.68,C,164.5
107854,301,2024-01-02,38.89,C,44.83
107855,114,2024-01-24,166.61,C,144.52
107856,586,2024-02-29,236.48,C,263.02
107857,823,2024-01-20,56.52,A,36.75
107858,60,2024-05-24,687.65,C,522.95
107859,927,2024-03-01,299.34,C,305.29
107860,766,2024-01-05,146.52,C,162.26
107861,755,2024-05-23,86.48,C,130.74
107862,115,2024-07-08,201.42,D,139.06
107863,977,2024-01-05,196.66,C,139.99
107864,295,2024-02-15,169.42,A,192.44
107865,380,2024-01-22,206.94,A,105.06
107866,616,2024-01-30,68.73,C,48.72
107867,560,2024-01-12,265.66,A,319.9
107868,80,2024-02-21,45.03,D,48.02
107869,27,2024-07-09,18.8,A,-31.23
107870,784,2024-02-11,245.28,C,205.54
107871,436,2024-01-06,211.63,C,180.86
107872,233,2024-02-28,158.38,B,153.43
107873,254,2024-01-25,94.96,C,90.19
107874,365,2024-04-26,109.97,D,160.07
107875,388,2024-02-04,66.57,D,40.2
107876,938,2024-01-13,194.21,D,207.01
107877,373,2024-01-13,14.94,B,-15.53
107878,347,2024-03-28,25.63,A,88.4
107879,438,2024-01-19,69.52,A,80.48
